event_id,flight_id,event_time_utc,status,note
E00000391,F0010070,2025-08-17T01:38:33.968608,Delayed,Security check
E00000392,F0010070,2025-08-17T09:38:33.968608,On Time,
E00000393,F0010070,2025-08-16T00:38:33.968608,Diverted,Weather at origin
E00000394,F0000539,2025-12-19T02:38:33.968608,Cancelled,Tech issue
E00000395,F0005274,2025-11-07T12:38:33.968608,Scheduled,Weather at origin
E00000396,F0005274,2025-11-07T03:38:33.968608,On Time,
E00000397,F0002568,2026-01-21T18:38:33.968608,Diverted,Security check
E00000398,F0002568,2026-01-22T06:38:33.968608,Diverted,ATC delay
E00000399,F0002568,2026-01-23T02:38:33.968608,Cancelled,Crew late
E00000400,F0013812,2025-09-19T03:38:33.968608,Cancelled,Tech issue
E00000401,F0013812,2025-09-18T13:38:33.968608,On Time,
E00000402,F0013812,2025-09-19T02:38:33.968608,Cancelled,Security check
E00000403,F0016663,2025-10-18T21:38:33.968608,Cancelled,Security check
E00000404,F0003348,2025-09-27T11:38:33.968608,On Time,
E00000405,F0003348,2025-09-29T12:38:33.968608,Scheduled,Tech issue
E00000406,F0013245,2025-10-12T21:38:33.968608,Delayed,Weather at origin
E00000407,F0008200,2025-12-07T22:38:33.968608,Delayed,ATC delay
E00000408,F0013139,2025-10-01T21:38:33.968608,Scheduled,Crew late
E00000409,F0013139,2025-10-02T22:38:33.968608,Cancelled,Crew late
E00000410,F0013139,2025-10-03T20:38:33.968608,Delayed,ATC delay
E00000411,F0013414,2025-08-30T12:38:33.968608,On Time,
E00000412,F0013414,2025-08-29T02:38:33.968608,Cancelled,Security check
E00000413,F0015953,2025-10-07T22:38:33.968608,Cancelled,Security check
E00000414,F0015953,2025-10-09T00:38:33.968608,On Time,
E00000415,F0018432,2025-08-14T07:38:33.968608,On Time,
E00000416,F0018432,2025-08-13T10:38:33.968608,Delayed,Crew late
E00000417,F0018432,2025-08-15T09:38:33.968608,On Time,
E00000418,F0014455,2025-11-27T06:38:33.968608,Diverted,Security check
E00000419,F0014455,2025-11-28T13:38:33.968608,Cancelled,Security check
E00000420,F0004443,2025-08-17T22:38:33.968608,On Time,
E00000421,F0004443,2025-08-19T15:38:33.968608,On Time,
E00000422,F0004443,2025-08-19T11:38:33.968608,Scheduled,Tech issue
E00000423,F0014764,2026-01-28T00:38:33.968608,Diverted,ATC delay
E00000424,F0014764,2026-01-29T04:38:33.968608,Cancelled,ATC delay
E00000425,F0014764,2026-01-30T03:38:33.968608,Scheduled,Crew late
E00000426,F0018793,2025-09-01T09:38:33.968608,Cancelled,Security check
E00000427,F0001625,2025-12-25T09:38:33.968608,Diverted,Weather at origin
E00000428,F0001625,2025-12-23T12:38:33.968608,Scheduled,Weather at origin
E00000429,F0006334,2025-12-15T08:38:33.968608,On Time,
E00000430,F0006334,2025-12-15T03:38:33.968608,Cancelled,Tech issue
E00000431,F0006334,2025-12-14T22:38:33.968608,Diverted,Weather at origin
E00000432,F0013813,2025-11-01T23:38:33.968608,Delayed,Weather at origin
E00000433,F0013813,2025-11-02T00:38:33.968608,Scheduled,Crew late
E00000434,F0001687,2025-09-01T01:38:33.968608,Scheduled,ATC delay
E00000435,F0001687,2025-08-30T23:38:33.968608,Delayed,Tech issue
E00000436,F0001687,2025-08-30T07:38:33.968608,Delayed,Tech issue
E00000437,F0005662,2026-01-19T08:38:33.968608,Delayed,Weather at origin
E00000438,F0005662,2026-01-17T19:38:33.968608,Cancelled,Crew late
E00000439,F0005662,2026-01-16T15:38:33.968608,Diverted,Weather at origin
E00000440,F0016962,2025-09-20T00:38:33.968608,Cancelled,Crew late
E00000441,F0016962,2025-09-18T03:38:33.968608,Diverted,Weather at origin
E00000442,F0006564,2025-09-17T10:38:33.968608,Diverted,Tech issue
E00000443,F0005844,2025-08-18T08:38:33.968608,Delayed,Tech issue
E00000444,F0005844,2025-08-16T09:38:33.968608,Delayed,Security check
E00000445,F0005844,2025-08-17T15:38:33.968608,Scheduled,Tech issue
E00000446,F0015088,2025-11-28T09:38:33.968608,On Time,
E00000447,F0015088,2025-11-25T16:38:33.968608,On Time,
E00000448,F0013619,2025-10-23T17:38:33.968608,Diverted,Security check
E00000449,F0013619,2025-10-24T05:38:33.968608,Diverted,Crew late
E00000450,F0019967,2025-10-07T07:38:33.968608,Delayed,Tech issue
E00000451,F0019967,2025-10-08T23:38:33.968608,Scheduled,Security check
E00000452,F0019967,2025-10-06T15:38:33.968608,Scheduled,Crew late
E00000453,F0007053,2025-11-08T12:38:33.968608,Scheduled,Security check
E00000454,F0001190,2025-11-02T18:38:33.968608,Scheduled,Weather at origin
E00000455,F0001190,2025-11-01T07:38:33.968608,Cancelled,Tech issue
E00000456,F0001190,2025-11-03T15:38:33.968608,Scheduled,ATC delay
E00000457,F0018286,2025-08-20T06:38:33.968608,On Time,
E00000458,F0018286,2025-08-21T05:38:33.968608,Delayed,Weather at origin
E00000459,F0018286,2025-08-21T05:38:33.968608,On Time,
E00000460,F0013153,2025-08-18T11:38:33.968608,Scheduled,ATC delay
E00000461,F0012300,2025-09-29T19:38:33.968608,On Time,
E00000462,F0012342,2025-11-24T06:38:33.968608,Delayed,ATC delay
E00000463,F0012342,2025-11-24T07:38:33.968608,Scheduled,Weather at origin
E00000464,F0017569,2025-12-19T20:38:33.968608,Scheduled,ATC delay
E00000465,F0017569,2025-12-17T22:38:33.968608,Cancelled,Crew late
E00000466,F0006149,2025-11-20T21:38:33.968608,Cancelled,Weather at origin
E00000467,F0006149,2025-11-23T02:38:33.968608,Delayed,ATC delay
E00000468,F0011352,2025-11-14T04:38:33.968608,Scheduled,Crew late
E00000469,F0011352,2025-11-15T05:38:33.968608,Delayed,Tech issue
E00000470,F0011352,2025-11-14T06:38:33.968608,Scheduled,Crew late
E00000471,F0015963,2025-12-16T20:38:33.968608,Cancelled,ATC delay
E00000472,F0015963,2025-12-17T15:38:33.968608,Diverted,Tech issue
E00000473,F0015900,2025-09-11T00:38:33.968608,On Time,
E00000474,F0015900,2025-09-11T10:38:33.968608,Scheduled,Weather at origin
E00000475,F0015900,2025-09-09T04:38:33.968608,Delayed,Crew late
E00000476,F0007629,2026-02-08T13:38:33.968608,Cancelled,ATC delay
E00000477,F0017920,2025-09-25T19:38:33.968608,On Time,
E00000478,F0017920,2025-09-25T06:38:33.968608,Delayed,Security check
E00000479,F0017920,2025-09-25T09:38:33.968608,Cancelled,Security check
E00000480,F0017108,2025-11-23T05:38:33.968608,Delayed,Tech issue
E00000481,F0017108,2025-11-22T21:38:33.968608,Diverted,Weather at origin
E00000482,F0017108,2025-11-22T05:38:33.968608,Diverted,Tech issue
E00000483,F0017578,2026-01-04T00:38:33.968608,On Time,
E00000484,F0008293,2025-12-06T19:38:33.968608,Diverted,ATC delay
E00000485,F0008293,2025-12-09T09:38:33.968608,Delayed,Security check
E00000486,F0008293,2025-12-07T02:38:33.968608,Delayed,Tech issue
E00000487,F0019498,2025-10-22T01:38:33.968608,On Time,
E00000488,F0019498,2025-10-19T21:38:33.968608,On Time,
E00000489,F0019498,2025-10-22T01:38:33.968608,Delayed,Security check
E00000490,F0018443,2026-02-07T12:38:33.968608,Cancelled,Security check
E00000491,F0018443,2026-02-05T12:38:33.968608,Delayed,Crew late
E00000492,F0018443,2026-02-07T02:38:33.968608,Delayed,ATC delay
E00000493,F0008806,2025-12-22T18:38:33.970621,Cancelled,Weather at origin
E00000494,F0008806,2025-12-21T18:38:33.970621,Diverted,Weather at origin
E00000495,F0008806,2025-12-23T08:38:33.970621,Scheduled,Crew late
E00000496,F0000586,2025-10-01T00:38:33.970621,Scheduled,ATC delay
E00000497,F0012770,2025-12-23T00:38:33.970621,Delayed,Weather at origin
E00000498,F0012770,2025-12-24T10:38:33.970621,Diverted,Crew late
E00000499,F0005615,2025-10-22T17:38:33.970621,Scheduled,Tech issue
E00000500,F0005615,2025-10-22T05:38:33.970621,Scheduled,Weather at origin
E00000501,F0003901,2025-08-22T07:38:33.970621,Scheduled,Crew late
E00000502,F0003901,2025-08-23T17:38:33.970621,Diverted,Weather at origin
E00000503,F0003901,2025-08-23T06:38:33.970621,Diverted,Tech issue
E00000504,F0000572,2026-02-03T01:38:33.970621,On Time,
E00000505,F0000572,2026-02-04T01:38:33.970621,Scheduled,Security check
E00000506,F0000572,2026-02-03T04:38:33.970621,Diverted,Crew late
E00000507,F0012519,2025-08-24T11:38:33.970621,Scheduled,Security check
E00000508,F0012519,2025-08-22T20:38:33.970621,On Time,
E00000509,F0018349,2025-11-09T21:38:33.970621,On Time,
E00000510,F0011315,2025-10-07T22:38:33.970621,Cancelled,Security check
E00000511,F0011315,2025-10-05T20:38:33.970621,Scheduled,ATC delay
E00000512,F0011315,2025-10-08T07:38:33.970621,Delayed,ATC delay
E00000513,F0012098,2025-09-20T03:38:33.970621,Scheduled,Security check
E00000514,F0012098,2025-09-20T22:38:33.970621,Delayed,ATC delay
E00000515,F0012098,2025-09-20T03:38:33.970621,On Time,
E00000516,F0005224,2025-11-06T04:38:33.970621,On Time,
E00000517,F0005224,2025-11-04T21:38:33.970621,Scheduled,Tech issue
E00000518,F0009263,2025-12-17T13:38:33.970621,Scheduled,ATC delay
E00000519,F0009263,2025-12-18T10:38:33.970621,Cancelled,Tech issue
E00000520,F0009263,2025-12-17T04:38:33.970621,Cancelled,Crew late
E00000521,F0019450,2025-10-28T03:38:33.970621,Scheduled,ATC delay
E00000522,F0019450,2025-10-30T02:38:33.970621,Diverted,Security check
E00000523,F0019450,2025-10-29T14:38:33.970621,Scheduled,Tech issue
E00000524,F0013822,2025-10-10T12:38:33.970621,Scheduled,Tech issue
E00000525,F0013822,2025-10-09T20:38:33.970621,On Time,
E00000526,F0013822,2025-10-10T04:38:33.970621,Scheduled,Security check
E00000527,F0018986,2025-09-30T01:38:33.970621,On Time,
E00000528,F0017591,2026-01-08T14:38:33.970621,Scheduled,Tech issue
E00000529,F0017591,2026-01-09T06:38:33.970621,Delayed,Tech issue
E00000530,F0007275,2025-08-30T06:38:33.970621,Scheduled,Tech issue
E00000531,F0010770,2025-12-03T07:38:33.970621,Diverted,ATC delay
E00000532,F0010770,2025-12-03T03:38:33.970621,Diverted,Tech issue
E00000533,F0010770,2025-12-05T08:38:33.970621,On Time,
E00000534,F0005138,2025-11-07T14:38:33.970621,Diverted,Weather at origin
E00000535,F0001862,2026-01-28T17:38:33.970621,Scheduled,Crew late
E00000536,F0001862,2026-01-29T08:38:33.970621,Cancelled,Security check
E00000537,F0001053,2025-12-07T09:38:33.970621,Scheduled,ATC delay
E00000538,F0000228,2025-09-22T11:38:33.970621,Scheduled,ATC delay
E00000539,F0009372,2025-10-30T08:38:33.970621,Cancelled,Weather at origin
E00000540,F0009372,2025-10-29T02:38:33.970621,Diverted,Security check
E00000541,F0009372,2025-10-30T02:38:33.970621,Delayed,Crew late
E00000542,F0012244,2026-01-30T21:38:33.970621,Cancelled,Tech issue
E00000543,F0005527,2025-09-16T12:38:33.970621,On Time,
E00000544,F0007560,2025-12-13T21:38:33.970621,Cancelled,Crew late
E00000545,F0007560,2025-12-13T00:38:33.970621,Diverted,Security check
E00000546,F0017360,2025-10-15T05:38:33.970621,Scheduled,Crew late
E00000547,F0017360,2025-10-15T03:38:33.970621,Delayed,ATC delay
E00000548,F0014825,2025-12-12T06:38:33.970621,Delayed,Weather at origin
E00000549,F0010293,2026-01-26T22:38:33.970621,Scheduled,Security check
E00000550,F0010293,2026-01-25T12:38:33.970621,Delayed,Weather at origin
E00000551,F0016466,2025-10-09T17:38:33.970621,On Time,
E00000552,F0016466,2025-10-07T23:38:33.970621,On Time,
E00000553,F0008242,2025-10-22T16:38:33.970621,Diverted,Crew late
E00000554,F0009684,2025-10-23T16:38:33.970621,Scheduled,Weather at origin
E00000555,F0009684,2025-10-25T14:38:33.970621,Cancelled,Crew late
E00000556,F0000211,2025-12-24T13:38:33.970621,Delayed,Tech issue
E00000557,F0000211,2025-12-24T13:38:33.970621,Delayed,Weather at origin
E00000558,F0000211,2025-12-23T03:38:33.970621,Scheduled,Security check
E00000559,F0018326,2025-10-22T11:38:33.970621,Cancelled,Security check
E00000560,F0018326,2025-10-22T13:38:33.970621,Cancelled,Weather at origin
E00000561,F0018326,2025-10-22T20:38:33.970621,On Time,
E00000562,F0011774,2025-10-25T15:38:33.970621,Cancelled,Crew late
E00000563,F0011774,2025-10-24T18:38:33.970621,Delayed,Weather at origin
E00000564,F0011774,2025-10-24T19:38:33.970621,On Time,
E00000565,F0001939,2025-10-27T05:38:33.970621,Delayed,Crew late
E00000566,F0001939,2025-10-26T20:38:33.970621,Cancelled,Crew late
E00000567,F0001939,2025-10-29T12:38:33.970621,Cancelled,Security check
E00000568,F0008654,2026-01-26T08:38:33.970621,Cancelled,Tech issue
E00000569,F0013408,2025-08-24T10:38:33.970621,On Time,
E00000570,F0018960,2025-10-30T12:38:33.970621,Delayed,Crew late
E00000571,F0019766,2025-11-24T05:38:33.970621,Cancelled,Crew late
E00000572,F0019766,2025-11-25T13:38:33.970621,Diverted,Crew late
E00000573,F0012902,2026-01-25T00:38:33.970621,Diverted,Crew late
E00000574,F0017724,2026-01-15T16:38:33.970621,Scheduled,ATC delay
E00000575,F0017275,2026-01-28T23:38:33.970621,Scheduled,ATC delay
E00000576,F0016699,2025-10-04T08:38:33.970621,Delayed,ATC delay
E00000577,F0016699,2025-10-06T09:38:33.970621,Diverted,Weather at origin
E00000578,F0014806,2025-08-25T08:38:33.970621,Delayed,Tech issue
E00000579,F0014806,2025-08-26T06:38:33.970621,Diverted,Weather at origin
E00000580,F0012804,2025-11-16T13:38:33.970621,Delayed,Crew late
E00000581,F0001682,2025-11-07T01:38:33.970621,Cancelled,Tech issue
E00000582,F0012142,2025-10-10T05:38:33.970621,Diverted,Crew late
E00000583,F0000957,2025-10-24T20:38:33.970621,Diverted,ATC delay
E00000584,F0000957,2025-10-25T01:38:33.970621,On Time,
E00000585,F0000957,2025-10-26T01:38:33.970621,Scheduled,Weather at origin
E00000586,F0005212,2025-09-26T09:38:33.970621,Diverted,Weather at origin
E00000587,F0010825,2025-12-02T22:38:33.970621,On Time,
E00000588,F0010825,2025-12-05T06:38:33.970621,Cancelled,Crew late
E00000589,F0010825,2025-12-03T07:38:33.970621,Cancelled,Weather at origin
E00000590,F0007585,2026-01-12T15:38:33.970621,Delayed,Security check
E00000591,F0007585,2026-01-09T21:38:33.970621,Cancelled,Crew late
E00000592,F0007585,2026-01-11T13:38:33.970621,Scheduled,ATC delay
E00000593,F0012364,2025-11-03T10:38:33.970621,Diverted,ATC delay
E00000594,F0012364,2025-11-05T05:38:33.970621,Diverted,ATC delay
E00000595,F0008220,2025-08-15T04:38:33.970621,Scheduled,Weather at origin
E00000596,F0015177,2025-09-13T20:38:33.970621,Diverted,ATC delay
E00000597,F0002463,2025-11-15T01:38:33.972634,Diverted,ATC delay
E00000598,F0004122,2025-10-12T20:38:33.972634,On Time,
E00000599,F0004122,2025-10-14T11:38:33.972634,On Time,
E00000600,F0012050,2025-09-04T07:38:33.972634,Scheduled,Weather at origin
E00000601,F0012050,2025-09-02T04:38:33.972634,On Time,
E00000602,F0002750,2025-10-12T00:38:33.972634,Scheduled,Weather at origin
E00000603,F0002750,2025-10-11T12:38:33.972634,Scheduled,ATC delay
E00000604,F0002750,2025-10-12T00:38:33.972634,Diverted,Weather at origin
E00000605,F0002808,2025-08-24T13:38:33.972634,Delayed,Security check
E00000606,F0002808,2025-08-26T12:38:33.972634,Delayed,Crew late
E00000607,F0002808,2025-08-23T16:38:33.972634,Cancelled,Weather at origin
E00000608,F0014341,2026-01-27T04:38:33.972634,Delayed,Crew late
E00000609,F0001221,2026-02-03T08:38:33.972634,On Time,
E00000610,F0001221,2026-02-04T09:38:33.972634,Diverted,Weather at origin
E00000611,F0001221,2026-02-03T20:38:33.972634,Cancelled,Crew late
E00000612,F0000693,2025-10-07T14:38:33.972634,Scheduled,Weather at origin
E00000613,F0018985,2025-12-18T16:38:33.972634,Scheduled,Tech issue
E00000614,F0000286,2025-10-11T12:38:33.972634,Diverted,Security check
E00000615,F0003127,2026-01-14T00:38:33.972634,Cancelled,Crew late
E00000616,F0003127,2026-01-13T05:38:33.972634,Cancelled,Crew late
E00000617,F0003127,2026-01-13T03:38:33.972634,Cancelled,Security check
E00000618,F0002769,2025-08-28T19:38:33.972634,Scheduled,Security check
E00000619,F0003784,2025-12-05T05:38:33.972634,On Time,
E00000620,F0003784,2025-12-05T00:38:33.972634,Delayed,Crew late
E00000621,F0003784,2025-12-06T04:38:33.972634,Delayed,Security check
E00000622,F0010502,2025-09-23T15:38:33.972634,Cancelled,ATC delay
E00000623,F0010653,2025-10-02T02:38:33.972634,Scheduled,Weather at origin
E00000624,F0010653,2025-09-30T03:38:33.972634,Cancelled,Weather at origin
E00000625,F0002908,2025-10-15T04:38:33.972634,Scheduled,Crew late
E00000626,F0002908,2025-10-15T03:38:33.972634,Delayed,Crew late
E00000627,F0002908,2025-10-15T11:38:33.972634,Scheduled,Tech issue
E00000628,F0006853,2025-12-18T04:38:33.972634,On Time,
E00000629,F0000878,2026-01-13T03:38:33.972634,Diverted,Tech issue
E00000630,F0009489,2025-09-03T16:38:33.972634,Diverted,Weather at origin
E00000631,F0010693,2025-11-08T05:38:33.972634,Cancelled,Weather at origin
E00000632,F0010693,2025-11-08T01:38:33.972634,Diverted,Security check
E00000633,F0001290,2025-10-23T20:38:33.972634,Scheduled,Tech issue
E00000634,F0001290,2025-10-24T08:38:33.972634,Scheduled,Security check
E00000635,F0003286,2025-09-10T10:38:33.972634,On Time,
E00000636,F0019847,2025-11-07T12:38:33.972634,Cancelled,Security check
E00000637,F0012043,2025-08-15T19:38:33.972634,Diverted,ATC delay
E00000638,F0012043,2025-08-17T09:38:33.972634,On Time,
E00000639,F0013516,2025-09-18T23:38:33.972634,On Time,
E00000640,F0013516,2025-09-21T02:38:33.972634,Diverted,ATC delay
E00000641,F0013516,2025-09-20T06:38:33.972634,Diverted,Security check
E00000642,F0003453,2025-10-09T03:38:33.974647,Delayed,ATC delay
E00000643,F0003453,2025-10-08T15:38:33.974647,On Time,
E00000644,F0003453,2025-10-10T11:38:33.974647,Diverted,Security check
E00000645,F0017016,2025-09-21T18:38:33.974647,Scheduled,ATC delay
E00000646,F0002656,2025-11-03T09:38:33.974647,On Time,
E00000647,F0006300,2025-10-27T06:38:33.974647,Delayed,ATC delay
E00000648,F0006300,2025-10-25T22:38:33.974647,On Time,
E00000649,F0019434,2026-01-27T20:38:33.974647,Scheduled,Security check
E00000650,F0019434,2026-01-25T15:38:33.974647,Delayed,ATC delay
E00000651,F0019434,2026-01-27T23:38:33.974647,Diverted,Weather at origin
E00000652,F0003848,2026-01-01T04:38:33.974647,Cancelled,Tech issue
E00000653,F0003848,2026-01-01T09:38:33.974647,Cancelled,ATC delay
E00000654,F0019056,2025-10-21T02:38:33.974647,On Time,
E00000655,F0019056,2025-10-20T18:38:33.974647,Delayed,Crew late
E00000656,F0019056,2025-10-18T18:38:33.974647,Delayed,Weather at origin
E00000657,F0016940,2025-09-29T11:38:33.974647,Scheduled,Security check
E00000658,F0016940,2025-09-28T11:38:33.974647,Diverted,Crew late
E00000659,F0016940,2025-09-27T06:38:33.974647,Cancelled,Weather at origin
E00000660,F0019958,2026-01-21T13:38:33.974647,Scheduled,Crew late
E00000661,F0019958,2026-01-21T14:38:33.974647,Delayed,Weather at origin
E00000662,F0019958,2026-01-21T06:38:33.974647,On Time,
E00000663,F0013514,2026-02-06T17:38:33.974647,On Time,
E00000664,F0013514,2026-02-06T22:38:33.974647,Scheduled,Weather at origin
E00000665,F0013514,2026-02-07T14:38:33.974647,Delayed,Tech issue
E00000666,F0003398,2025-11-28T17:38:33.974647,Diverted,ATC delay
E00000667,F0001054,2025-10-09T14:38:33.974647,Cancelled,ATC delay
E00000668,F0001054,2025-10-09T16:38:33.974647,Scheduled,Crew late
E00000669,F0001054,2025-10-10T17:38:33.974647,Delayed,ATC delay
E00000670,F0019808,2025-10-23T20:38:33.974647,On Time,
E00000671,F0019808,2025-10-21T22:38:33.974647,Diverted,Tech issue
E00000672,F0012270,2025-11-11T01:38:33.974647,Diverted,Weather at origin
E00000673,F0012270,2025-11-09T17:38:33.974647,Scheduled,Tech issue
E00000674,F0012270,2025-11-10T07:38:33.974647,Diverted,ATC delay
E00000675,F0009555,2025-11-15T04:38:33.974647,Scheduled,Crew late
E00000676,F0009555,2025-11-16T01:38:33.974647,Cancelled,Weather at origin
E00000677,F0009555,2025-11-14T17:38:33.974647,Delayed,Crew late
E00000678,F0002609,2025-10-08T19:38:33.974647,Cancelled,Security check
E00000679,F0002609,2025-10-07T22:38:33.974647,On Time,
E00000680,F0002609,2025-10-07T23:38:33.974647,On Time,
E00000681,F0008335,2025-11-28T15:38:33.974647,Cancelled,ATC delay
E00000682,F0019364,2025-12-18T17:38:33.974647,Delayed,Tech issue
E00000683,F0019364,2025-12-20T19:38:33.974647,Scheduled,ATC delay
E00000684,F0001795,2025-08-25T23:38:33.974647,On Time,
E00000685,F0001795,2025-08-24T05:38:33.974647,Scheduled,Security check
E00000686,F0000486,2025-09-10T05:38:33.974647,Scheduled,Crew late
E00000687,F0002265,2026-01-01T01:38:33.974647,Delayed,ATC delay
E00000688,F0002265,2026-01-01T09:38:33.974647,Diverted,Tech issue
